"SubgroupID","ID_RSSD"
"182","1039502"
"183","1039502"
"183","1150621"
"183","1037115"
"184","645616"
"184","1172128"
"184","906915"
"185","906915"
"185","1172128"
"185","645616"
"186","906915"
"186","1190878"
"186","645616"
"187","1892387"
"187","1244052"
"187","1243840"
"188","1245929"
"188","1244182"
"188","1245938"
"189","1245938"
"189","1244182"
"189","1245929"
"190","2904166"
"190","1238770"
"190","3185355"
"191","3185355"
"191","1238770"
"191","2904166"
"192","1244182"
"192","1245929"
"192","1245938"
"193","1245938"
"193","1245929"
"193","1244182"
"194","3069165"
"194","1246122"
"194","1584114"
"195","1584114"
"195","1246122"
"195","3069165"
"196","3185355"
"196","1241707"
"196","2904166"
"197","2904166"
"197","1241707"
"197","3185355"
"198","1242067"
"198","1242058"
"198","2562968"
"199","1491137"
"199","1242384"
"199","1243381"
"200","1243381"
"200","1242384"
"200","1491137"
"201","3213119"
"201","1242414"
"201","3213034"
"202","3213315"
"202","1242414"
"202","3213034"
"203","3213119"
"203","1242414"
"203","3213315"
"204","3213034"
"204","1242414"
"204","3213315"
"205","3213315"
"205","1242414"
"205","3213119"
"206","3213034"
"206","1242414"
"206","3213119"
"207","1093773"
"207","478757"
"207","1093586"
"208","1093586"
"208","478757"
"208","1093773"
"209","167565"
"209","538316"
"209","1023538"
"210","1023538"
"210","538316"
"210","167565"
"211","1141508"
"211","1250231"
"211","1139327"
"212","1139327"
"212","1250231"
"212","1141508"
"213","1141508"
"213","1250419"
"213","1139327"
"214","1250231"
"214","1250419"
"214","1139327"
"215","1139327"
"215","1250419"
"215","1141508"
"216","1250231"
"216","1250419"
"216","1141508"
"217","1139327"
"217","1250419"
"217","1250231"
"218","1141508"
"218","1250419"
"218","1250231"
"219","3519811"
"219","1391303"
"219","3025572"
"220","3025572"
"220","1391303"
"220","3519811"
"221","3969283"
"221","1391303"
"221","1983593"
"222","1073757"
"222","1379552"
"222","2173092"
"223","2173092"
"223","1379552"
"223","1073757"
"224","1240009"
"224","1379552"
"224","1022353"
"225","1022353"
"225","1379552"
"225","1240009"
"226","1153239"
"226","1382516"
"226","1382552"
"227","1382552"
"227","1382516"
"227","1153239"
"228","1074156"
"228","1386103"
"228","1077120"
"229","1037115"
"229","1386523"
"229","1039502"
"230","1039502"
"230","1386523"
"230","1037115"
"231","5064641"
"231","1386523"
"231","1039502"
"232","3228720"
"232","1388077"
"232","938019"
"233","938019"
"233","1388077"
"233","3228720"
"234","674111"
"234","1388929"
"234","906915"
"235","906915"
"235","1388929"
"235","674111"
"236","828512"
"236","1483347"
"236","677813"
"237","677813"
"237","1483347"
"237","828512"
"238","413208"
"238","569039"
"238","31415"
"239","31415"
"239","569039"
"239","413208"
"240","2487418"
"240","509231"
"240","1086047"
"241","1086047"
"241","509231"
"241","2487418"
"242","480228"
"242","591900"
"242","76201"
"243","917742"
"243","1629903"
"243","1199563"
"244","1199563"
"244","1629903"
"244","917742"
"245","2983778"
"245","1667615"
"245","1574834"
"246","2967509"
"246","1598157"
"246","2456825"
"247","1243206"
"247","1598157"
"247","2456825"
"248","1243215"
"248","1598157"
"248","2456825"
"249","2456825"
"249","1598157"
"249","1243215"
"250","2967509"
"250","1598157"
"250","1243215"
"251","1243206"
"251","1598157"
"251","1243215"
"252","906915"
"252","674111"
"252","852218"
"253","852218"
"253","674111"
"253","906915"
"254","906915"
"254","674111"
"254","748601"
"255","852218"
"255","674111"
"255","748601"
"256","748601"
"256","674111"
"256","852218"
"257","1021477"
"257","64619"
"257","1039454"
"258","1039454"
"258","64619"
"258","1021477"
"259","474601"
"259","677813"
"259","735405"
"260","735405"
"260","677813"
"260","474601"
"261","2367921"
"261","678717"
"261","1136139"
"262","5064641"
"262","1832132"
"262","1039502"
"263","697763"
"263","1846063"
"263","1025541"
"264","1025541"
"264","1846063"
"264","697763"
"265","1184484"
"265","1684416"
"265","1184475"
"266","1184475"
"266","1684416"
"266","1184484"
"267","2783884"
"267","1684425"
"267","1170384"
"268","2783884"
"268","1684425"
"268","938019"
"269","3607857"
"269","1684425"
"269","938019"
"270","1686232"
"270","1686241"
"270","1233711"
"271","1233711"
"271","1686241"
"271","1686232"
"272","1242375"
"272","1940493"
"272","1903827"
"273","1903827"
"273","1940493"
"273","1242375"
"274","906915"
"274","1914869"
"274","674111"
"275","674111"
"275","1914869"
"275","906915"
"276","2080097"
"276","1922220"
"276","1172904"
"277","1242357"
"277","1976652"
"277","1242366"
"278","451965"
"278","761374"
"278","484422"
"279","484422"
"279","761374"
"279","451965"
"280","2616151"
"280","1981209"
"280","3066258"
"281","3066258"
"281","1981209"
"281","2616151"
"282","1073485"
"282","745178"
"282","1073364"
"283","1073364"
"283","745178"
"283","1073485"
"284","1068294"
"284","765578"
"284","1200432"
"285","1195574"
"285","765578"
"285","1200432"
"286","1246140"
"286","2038119"
"286","2173092"
"287","1379552"
"287","2038119"
"287","2173092"
"288","2173092"
"288","2038119"
"288","1246140"
"289","1379552"
"289","2038119"
"289","1246140"
"290","1037115"
"290","2038249"
"290","1039502"
"291","1039502"
"291","2038249"
"291","1037115"
"292","645616"
"292","2038267"
"292","1561562"
"293","2896083"
"293","2038267"
"293","1181812"
"294","1174823"
"294","2038267"
"294","1181812"
"295","1181812"
"295","2038267"
"295","1174823"
"296","2896083"
"296","2038267"
"296","1174823"
"297","560139"
"297","2038267"
"297","645616"
"298","645616"
"298","2038267"
"298","560139"
"299","1073757"
"299","789770"
"299","1113514"
"300","723112"
"300","2166142"
"300","913940"
"301","913940"
"301","2166142"
"301","723112"
"302","3872048"
"302","794578"
"302","1079281"
"303","1120754"
"303","794578"
"303","1079281"
"304","1073551"
"304","794578"
"304","1079281"
"305","1847051"
"305","795070"
"305","1069479"
"306","1647970"
"306","1574834"
"306","1243194"
"307","1243194"
"307","1574834"
"307","1647970"
"308","772446"
"308","2115104"
"308","60143"
"309","60143"
"309","2115104"
"309","772446"
"310","1231968"
"310","1575569"
"310","1242320"
"311","1231968"
"311","1575569"
"311","1576100"
"312","1231968"
"312","1575596"
"312","1575569"
"313","1244043"
"313","1575596"
"313","1575569"
"314","1231968"
"314","1575596"
"314","1244043"
"315","1575569"
"315","1575596"
"315","1244043"
"316","1575569"
"316","1575596"
"316","1231968"
"317","2967509"
"317","1576959"
"317","1243206"
"318","1039502"
"318","2176150"
"318","1037115"
"319","1143388"
"319","2176150"
"319","1037115"
"320","1037115"
"320","2176150"
"320","1039502"
"321","1037115"
"321","2176150"
"321","1143388"
"322","1039502"
"322","2176150"
"322","1143388"
"323","830319"
"323","840242"
"323","852218"
"324","852218"
"324","840242"
"324","830319"
"325","173333"
"325","840242"
"325","1201028"
"326","1201028"
"326","840242"
"326","173333"
"327","2860208"
"327","2138626"
"327","480228"
"328","480228"
"328","2138626"
"328","2860208"
"329","674111"
"329","2258506"
"329","906915"
"330","906915"
"330","2258506"
"330","674111"
"331","830319"
"331","2286095"
"331","674111"
"332","906915"
"332","2286095"
"332","674111"
"333","830319"
"333","2286095"
"333","906915"
"334","906915"
"334","2286095"
"334","830319"
"335","674111"
"335","2286095"
"335","830319"
"336","1045848"
"336","1584114"
"336","1951350"
"337","1951350"
"337","1584114"
"337","1042351"
"338","1042351"
"338","1584114"
"338","1951350"
"339","913904"
"339","820570"
"339","1113907"
"340","1113907"
"340","820570"
"340","913904"
"341","1239843"
"341","833235"
"341","1234213"
"342","4400439"
"342","2221854"
"342","852320"
"343","1023248"
"343","870351"
"343","1102590"
"344","1102590"
"344","870351"
"344","1238855"
"345","852218"
"345","883276"
"345","748601"
"346","748601"
"346","883276"
"346","852218"
"347","451965"
"347","2324643"
"347","761374"
"348","761374"
"348","2324643"
"348","451965"
"349","480228"
"349","836610"
"349","349361"
"350","2207429"
"350","2489823"
"350","2716800"
"351","2716800"
"351","2489823"
"351","2207429"
"352","2207429"
"352","2489832"
"352","2716800"
"353","2716800"
"353","2489832"
"353","2207429"
"354","2716800"
"354","2489850"
"354","2207429"
"355","2207429"
"355","2489850"
"355","2716800"
"356","1116412"
"356","852179"
"356","1020425"
"357","2716800"
"357","2489887"
"357","2207429"
"358","2207429"
"358","2489887"
"358","2716800"
"359","2716800"
"359","2490016"
"359","2207429"
"360","2207429"
"360","2490016"
"360","2716800"
"361","2023384"
"361","2465649"
"361","2939917"
"362","2939917"
"362","2465649"
"362","2023384"
"363","2472142"
"363","2475068"
"363","1667642"
"364","1667642"
"364","2475068"
"364","2472142"
"365","484422"
"365","2531991"
"365","747109"
"366","2534433"
"366","2534479"
"366","480228"
"367","480228"
"367","2534479"
"367","2534433"
"368","1069778"
"368","872711"
"368","1143829"
"369","3051946"
"369","2536017"
"369","2135429"
"370","2135429"
"370","2536017"
"370","451965"
"371","451965"
"371","2536017"
"371","3051946"
"372","2135429"
"372","2536017"
"372","3051946"
"373","451965"
"373","2536017"
"373","2135429"
"374","1099467"
"374","2538477"
"374","1070345"
"375","1070345"
"375","2538477"
"375","1099467"
"376","1239478"
"376","2527659"
"376","1239254"
"377","1239254"
"377","2527659"
"377","1239478"
"378","1120754"
"378","2673819"
"378","1073551"
"379","1032473"
"379","2627791"
"379","2259688"
"380","47920"
"380","2613196"
"380","675332"
"381","675332"
"381","2613196"
"381","47920"
"382","1052743"
"382","2685111"
"382","2316479"
"383","2316479"
"383","2685111"
"383","1052743"
"384","480228"
"384","2639730"
"384","3161603"
"385","3161603"
"385","2639730"
"385","480228"
"386","2673819"
"386","2752189"
"386","3204395"
"387","3204395"
"387","2752189"
"387","2673819"
"388","1199479"
"388","910819"
"388","680345"
"389","680345"
"389","910819"
"389","1199479"
"390","280110"
"390","2705251"
"390","517900"
"391","517900"
"391","2705251"
"391","280110"
"392","2161156"
"392","2688354"
"392","3981856"
"393","3981856"
"393","2688354"
"393","2161156"
"394","1584093"
"394","2754950"
"394","2847508"
"395","2847508"
"395","2754950"
"395","1584093"
"396","2765965"
"396","2785543"
"396","1584093"
"397","1584093"
"397","2785543"
"397","2765965"
"398","2847508"
"398","2785543"
"398","1584093"
"399","1584093"
"399","2785543"
"399","2847508"
"400","2847508"
"400","2787686"
"400","1584093"
"401","1584093"
"401","2787686"
"401","2847508"
"402","2765983"
"402","2787686"
"402","2847508"
"403","451965"
"403","2738615"
"403","484422"
"404","1378434"
"404","968605"
"404","1231780"
"405","5538094"
"405","2834544"
"405","5334821"
"406","2886011"
"406","2834544"
"406","5334821"
"407","5334821"
"407","2834544"
"407","5538094"
"408","2886011"
"408","2834544"
"408","5538094"
"409","5538094"
"409","2834544"
"409","2886011"
"410","5334821"
"410","2834544"
"410","2886011"
"411","917742"
"411","2834544"
"411","5334821"
"412","917742"
"412","2834544"
"412","5538094"
"413","917742"
"413","2834544"
"413","2886011"
"414","1584093"
"414","2765965"
"414","2847508"
"415","2847508"
"415","2765965"
"415","1584093"
"416","2847508"
"416","2765965"
"416","3234196"
"417","3234196"
"417","2765965"
"417","2847508"
"418","4849506"
"418","2765983"
"418","2847508"
"419","2785543"
"419","2766001"
"419","1584093"
"420","1951350"
"420","2816410"
"420","2441719"
"421","451965"
"421","2723488"
"421","484422"
"422","484422"
"422","2723488"
"422","451965"
"423","3375370"
"423","2750813"
"423","1951350"
"424","1951350"
"424","2750813"
"424","3375370"
"425","5064641"
"425","2881472"
"425","1039502"
"426","1039502"
"426","2881472"
"426","5064641"
"427","3102772"
"427","2860208"
"427","480228"
"428","451965"
"428","1023547"
"428","669667"
"429","669667"
"429","1023547"
"429","451965"
"430","669667"
"430","1023725"
"430","1023538"
"431","1023538"
"431","1023761"
"431","1023798"
"432","906915"
"432","2957126"
"432","2944827"
"433","2944827"
"433","2957126"
"433","906915"
"434","1172128"
"434","2896083"
"434","906915"
"435","906915"
"435","2896083"
"435","1172128"
"436","2967509"
"436","2916600"
"436","1842216"
"437","1584114"
"437","2977601"
"437","1540727"
"438","1170254"
"438","2977601"
"438","1540727"
"439","938019"
"439","2977601"
"439","1540727"
"440","938019"
"440","2977629"
"440","2961534"
"441","2134301"
"441","2978831"
"441","2977601"
"442","2977601"
"442","2978831"
"442","2134301"
"443","2763569"
"443","2875332"
"443","2462956"
"444","2763578"
"444","2875332"
"444","2462956"
"445","2763578"
"445","2875332"
"445","2763569"
"446","2462956"
"446","2875332"
"446","2763569"
"447","2763569"
"447","2875332"
"447","2763578"
"448","2462956"
"448","2875332"
"448","2763578"
"449","2977601"
"449","2981121"
"449","2977638"
"450","2977638"
"450","2981121"
"450","2977601"
"451","3250794"
"451","2942962"
"451","2956389"
"452","2956389"
"452","2942962"
"452","3250794"
"453","2955748"
"453","2943008"
"453","906915"
"454","906915"
"454","2943008"
"454","2955748"
"455","938019"
"455","2961534"
"455","2977601"
"456","2977601"
"456","2961534"
"456","938019"
"457","3155983"
"457","2984663"
"457","2837415"
"458","12311"
"458","2984663"
"458","2837415"
"459","2837415"
"459","2984663"
"459","12311"
"460","3155983"
"460","2984663"
"460","12311"
"461","2837415"
"461","2984663"
"461","3155983"
"462","12311"
"462","2984663"
"462","3155983"
"463","2955748"
"463","2944993"
"463","2943008"
"464","2943008"
"464","2944993"
"464","2955748"
"465","1056581"
"465","2947350"
"465","1050646"
"466","1050646"
"466","2947350"
"466","1056581"
"467","5064641"
"467","2988344"
"467","1039502"
"468","1039502"
"468","2988344"
"468","5064641"
"469","3348806"
"469","2948768"
"469","3240339"
"470","3240339"
"470","2948768"
"470","3348806"
"471","1442737"
"471","2989770"
"471","1032503"
"472","1878185"
"472","2950789"
"472","35301"
"473","3003794"
"473","3011258"
"473","3003785"
"474","3003785"
"474","3011258"
"474","3003794"
"475","1120754"
"475","1020199"
"475","1124958"
"476","1233962"
"476","1020229"
"476","1081042"
"477","1081042"
"477","1020229"
"477","1233962"
"478","2789617"
"478","3016972"
"478","2765992"
"479","2765992"
"479","3016972"
"479","2789617"
"480","2847508"
"480","3016972"
"480","2765992"
"481","1025701"
"481","1024339"
"481","1024227"
"482","1074008"
"482","1020265"
"482","1073757"
"483","1073757"
"483","1020265"
"483","1074008"
"484","1031449"
"484","3106574"
"484","3344705"
"485","3344705"
"485","3106574"
"485","1031449"
"486","1024834"
"486","1024629"
"486","1024526"
"487","1025130"
"487","1024683"
"487","1024629"
"488","1105630"
"488","1021057"
"488","1237849"
"489","1034897"
"489","1021075"
"489","1231119"
"490","1095478"
"490","1021271"
"490","1201493"
"491","1026016"
"491","1025055"
"491","1024526"
"492","349361"
"492","1025288"
"492","753267"
"493","1141665"
"493","1021749"
"493","1028047"
"494","1028047"
"494","1021749"
"494","1141665"
"495","1045848"
"495","1042418"
"495","1042351"
"496","1042351"
"496","1042418"
"496","1045848"
"497","1045848"
"497","1042472"
"497","1042351"
"498","1042351"
"498","1042472"
"498","1045848"
"499","1045660"
"499","1042940"
"499","1043134"
"500","1043134"
"500","1042940"
"500","1045660"
"501","4846998"
"501","2967509"
"501","1243206"
"502","1243206"
"502","2967509"
"502","4846998"
"503","1024656"
"503","1026043"
"503","349361"
"504","349361"
"504","1026043"
"504","1024656"
"505","480228"
"505","1026043"
"505","1024656"
"506","1026016"
"506","1026315"
"506","832872"
"507","3836947"
"507","3210257"
"507","3836853"
"508","4456203"
"508","3210257"
"508","3836853"
"509","4456203"
"509","3210257"
"509","3836947"
"510","3836853"
"510","3210257"
"510","3836947"
"511","3836853"
"511","3210257"
"511","4456203"
"512","1379552"
"512","1022353"
"512","1240009"
"513","1199778"
"513","1022401"
"513","1199910"
"514","1060720"
"514","1022616"
"514","1231098"
"515","1118797"
"515","1022652"
"515","1241565"
"516","1832132"
"516","1022924"
"516","1039502"
"517","938019"
"517","3065475"
"517","1239629"
"518","1239629"
"518","3065475"
"518","938019"
"519","52223"
"519","1069497"
"519","178020"
"520","178020"
"520","1069497"
"520","52223"
"521","3083778"
"521","3154070"
"521","601050"
"522","601050"
"522","3154070"
"522","3083778"
"523","541101"
"523","3159093"
"523","2673211"
"524","2673211"
"524","3159093"
"524","541101"
"525","484422"
"525","3221730"
"525","451965"
"526","451965"
"526","3221730"
"526","484422"
"527","938019"
"527","3222296"
"527","1572803"
"528","1068762"
"528","3137466"
"528","1193945"
"529","1193945"
"529","3137466"
"529","1068762"
"530","1045848"
"530","1045660"
"530","1043134"
"531","3706059"
"531","3234196"
"531","2847508"
"532","1045848"
"532","1046564"
"532","1042351"
"533","1068025"
"533","1029174"
"533","303073"
"534","2913980"
"534","3237759"
"534","1242375"
"535","1242375"
"535","3237759"
"535","2913980"
"536","233031"
"536","1078369"
"536","1078332"
"537","1078332"
"537","1078369"
"537","233031"
"538","1239348"
"538","1048157"
"538","1239357"
"539","1239357"
"539","1048157"
"539","1239348"
"540","1068025"
"540","1030228"
"540","1131871"
"541","1136157"
"541","1079085"
"541","1079076"
"542","1078583"
"542","3313662"
"542","697633"
"543","112837"
"543","3314548"
"543","2253891"
"544","2453093"
"544","1031953"
"544","2453084"
"545","1239825"
"545","1032295"
"545","1020201"
"546","3336942"
"546","3343285"
"546","694904"
"547","694904"
"547","3343285"
"547","3336942"
"548","1050712"
"548","1062144"
"548","1021217"
"549","1021217"
"549","1062144"
"549","1050712"
"550","817824"
"550","3321591"
"550","3559246"
"551","1426362"
"551","3321591"
"551","3559246"
"552","3559246"
"552","3321591"
"552","817824"
"553","817824"
"553","3321591"
"553","1426362"
"554","3559246"
"554","3321591"
"554","1426362"
"555","909514"
"555","3348806"
"555","3240339"
"556","3240339"
"556","3348806"
"556","909514"
"557","2173092"
"557","1072992"
"557","1073757"
"558","4528810"
"558","3417300"
"558","1242478"
"559","3003806"
"559","3375419"
"559","3003785"
"560","3003785"
"560","3375419"
"560","3003806"
"561","133319"
"561","1033368"
"561","541101"
"562","541101"
"562","1033368"
"562","133319"
"563","133319"
"563","1033368"
"563","1116289"
"564","1073485"
"564","1073412"
"564","1073364"
"565","1073364"
"565","1073412"
"565","1073485"
"566","1073485"
"566","1073476"
"566","1073364"
"567","540654"
"567","1094220"
"567","626446"
"568","626446"
"568","1094220"
"568","1094211"
"569","540654"
"569","1094220"
"569","1094211"
"570","626446"
"570","1094220"
"570","540654"
"571","1094211"
"571","1094220"
"571","540654"
"572","1021217"
"572","1065761"
"572","1050712"
"573","1050712"
"573","1065761"
"573","1021217"
"574","1232554"
"574","1034897"
"574","1231119"
"575","3003806"
"575","3385173"
"575","3003785"
"576","3003785"
"576","3385173"
"576","3003806"
"577","3085101"
"577","3430699"
"577","4215192"
"578","4215192"
"578","3430699"
"578","3085101"
"579","1066544"
"579","1066638"
"579","1237036"
"580","3385173"
"580","3386808"
"580","3003785"
"581","3003785"
"581","3386808"
"581","3385173"
"582","3003785"
"582","3386817"
"582","3375419"
"583","3375419"
"583","3386817"
"583","3003785"
"584","906915"
"584","3389612"
"584","1173880"
"585","1173880"
"585","3389612"
"585","906915"
"586","271350"
"586","1052743"
"586","335654"
"587","309253"
"587","1052743"
"587","335654"
"588","271350"
"588","1052743"
"588","309253"
"589","335654"
"589","1052743"
"589","309253"
"590","335654"
"590","1052743"
"590","271350"
"591","309253"
"591","1052743"
"591","271350"
"592","1116300"
"592","1116412"
"592","1020425"
"593","1824128"
"593","1104277"
"593","1248014"
"594","1243194"
"594","3596148"
"594","1574825"
"595","1574825"
"595","3596148"
"595","1243194"
"596","1068762"
"596","1117174"
"596","1116270"
"597","5064641"
"597","1090567"
"597","1201028"
"598","1023060"
